taxa.level	taxa.name	age	richness	e.div.0	e.div.5	e.div.9
Order	Bruniales	82.219601	88	0.054455832	0.046162827	0.027634844
Order	Asterales	82.764245	35629	0.126635786	0.118261166	0.098817825
Order	Aquifoliales	89.219601	772	0.07452381	0.066769318	0.048845657
Order	Sapindales	100.072718	6459	0.087668547	0.080743659	0.064673342
Order	Berberidopsidales	114.092107	4	0.01215066	0.008031149	0.002299583
Order	Ericales	104.551685	13434	0.090917177	0.084288181	0.068900168
Order	Laurales	175.797007	3700	0.046736223	0.042794876	0.033652066
Order	Rosales	94.998662	10358	0.097322575	0.090027203	0.073093639
Order	Oxalidales	98.45628	2027	0.077336988	0.070301845	0.053995106
Order	Gentianales	83.479489	22344	0.119961361	0.111658694	0.09238354
Order	Celastrales	98.45628	1374	0.073387716	0.066354953	0.050067149
Order	Solanales	81.913291	4571	0.102883026	0.094423735	0.074797009
Order	Polygonales	63.78234	1527	0.114938717	0.104081597	0.078930184
Order	Magnoliales	157.150521	3208	0.051373695	0.046964957	0.036739423
Order	Cornales	104.551685	572	0.060727276	0.054114274	0.038853182
Order	Zygophyllales	101.775431	324	0.056799008	0.050018732	0.034444044
Order	Garryales	95.449196	35	0.037248591	0.030281782	0.015522441
Order	Santalales	113.478161	2406	0.068609861	0.062505324	0.048351766
Order	Fabales	94.998662	22051	0.105276359	0.097980447	0.081042575
Order	Ranunculales	121.000003	5888	0.071741086	0.066014001	0.052724081
Order	Boraginales	81.913291	3385	0.099216001	0.090757645	0.071138386
Order	Paracryphiales	83.873275	1	0	0	0
Order	Vahliales	85.002108	5	0.018934094	0.01292453	0.003958399
Order	Gunnerales	114.709651	67	0.03665509	0.03074162	0.017680712
Order	Buxales	112.998826	134	0.043344165	0.037275853	0.023542364
Order	Picramniales	105.857544	55	0.037855906	0.031478196	0.017535812
Order	Proteales	120.145266	1827	0.062511248	0.05674656	0.04338714
Order	Dilleniales	108.2585	513	0.057642364	0.051257648	0.03653369
Order	Vitales	111.493924	1021	0.062142739	0.055934614	0.041569341
Order	Trochodendrales	112.998823	2	0.00613411	0.003588224	0.000843462
Order	Piperales	233.220709	4006	0.035569519	0.032598524	0.025706154
Order	Nymphaeales	258.975783	99	0.017743435	0.015105748	0.009188296
Order	Austrobaileyales	245.115852	50	0.015959894	0.013212848	0.007241279
Order	Sabiales	119.671975	167	0.042766853	0.037024682	0.023964666
Order	Canellales	157.150521	120	0.030464371	0.026106457	0.016272471
Order	Ceratophyllales	207.399259	5	0.007760095	0.005297089	0.001622341
Order	Chloranthales	237.359144	73	0.018075813	0.015212887	0.00886477
Order	Amborellales	267.620386	1	0	0	0
Order	Marattiales	374.811815	141	0.013203319	0.011372854	0.007225093
Order	Marchantiales	203.097905	64	0.020477233	0.017140699	0.009787764
Order	Sphaerocarpales	203.097905	8	0.010238616	0.007405677	0.002612672
Order	Neohodgsoniales	211.644593	1	0	0	0
Order	Lunulariales	225	1	0	0	0
Order	Blasiales	354.621889	2	0.001954609	0.001143373	0.000268766
Order	Pinales	303.24849	615	0.021176106	0.018895724	0.013630951
Order	Polypodiales	229.597286	9781	0.040018753	0.037000229	0.029993959
Order	Cyatheales	229.597286	730	0.02871569	0.025702683	0.01874026
Order	Schizaeales	308.695145	197	0.017114632	0.014885624	0.009800255
Order	Salviniales	249.353742	80	0.017573535	0.014843579	0.008766868
Order	Gleicheniales	299.401868	164	0.017033516	0.014738713	0.009521338
Order	Hymenophyllales	299.401866	612	0.021431838	0.019122185	0.013789981
Order	Osmundales	365.567542	24	0.008693479	0.006909062	0.003265942
Order	Psilotales	343.937278	18	0.008403776	0.006545646	0.002887886
Order	Ophioglossales	343.937278	112	0.013719068	0.011729582	0.007249012
Order	Ambuchananiales	63.630645	1	0	0	0
Order	Sphagnales	329.370041	2	0.002104463	0.001231032	0.000289371
Order	Takakiales	329.370041	307	0.017387276	0.015292686	0.010484126
Order	Bangiales	784.0141784	192	0.006705868	0.005828393	0.00382738
Order	Cyanidiales	1231.731841	5	0.001306646	0.000891925	0.00027317
Order	Glaucocystales	1550.1187	18	0.001864613	0.001452335	0.000640759
Order	Mamiellales	848.1377	6	0.002112581	0.001477075	0.000478065
Order	Mesostigmatales	738.5472605	1	0	0	0
Order	Oxymonadida	912.7117	20	0.003282233	0.002576252	0.001166536
Order	Trimastigida	912.7117017	3	0.001203679	0.000759437	0.000199758
Order	Carpediemonadida	985.2725915	2	0.000703508	0.000411526	9.67E-05
Order	Diplonemida	967.3275793	2	0.000716559	0.00041916	9.85E-05
Order	Euglenida	796.0012	64	0.00522472	0.004373411	0.002497326
Order	Peranemida	796.0012	5	0.002021904	0.001380164	0.000422703
Order	Schizopyrenida	1214.8664	20	0.002465894	0.001935501	0.000876402
Order	Jakobida	1214.8664	6	0.001474861	0.001031194	0.000333753
Order	Kinetoplastida	581.549074	18	0.004970125	0.003871198	0.001707941
Order	Trypanosomatida	581.5491	26	0.005602444	0.004475443	0.002154183
Order	Malawimonadida	1492.3012	1	0	0	0
Order	Diplomonadida	985.2726	14	0.002678505	0.002045021	0.000845359
Order	Trichomonadida	1322.873401	12	0.001878416	0.001414952	0.000560853
Order	Piroplasmida	629.0836645	57	0.00642689	0.0053527	0.002999712
Order	Haemosporida	629.0836645	124	0.007662386	0.006573317	0.004113545
Order	Mastigamoebida	1179.785135	10	0.001951699	0.001444965	0.000544043
Order	Entamoebida	1179.785135	11	0.002032485	0.001518717	0.00058752
Order	Chlorarachniida	992.1209766	2	0.000698652	0.000408685	9.61E-05
Order	Craspedida	959.5987001	57	0.004213273	0.003509067	0.00196652
Order	Pyrenomonadales	798.3641959	73	0.005374063	0.004522896	0.002635557
Order	Cryptomonadales	798.3641959	112	0.005910209	0.005053133	0.003122892
Order	Cyrtophorida	1026.924739	210	0.005206913	0.004536565	0.003005563
Order	Dinotrichales	216.9079631	314	0.026506141	0.023325218	0.01602093
Order	Brachidiniales	283.4941933	40	0.013012187	0.010654274	0.005605883
Order	Gonyaulacales	180.6925788	566	0.035079438	0.031253149	0.022423638
Order	Peridiniales	180.6925788	690	0.036175761	0.032347718	0.023504372
Order	Aconchulinida 	514.4477766	19	0.005723494	0.004475838	0.002001407
Order	Heterotrichida	975.9161378	659	0.006650903	0.005942204	0.004305394
Order	Oxytrichida	975.9161	485	0.006336763	0.005628621	0.003996194
Order	Ichthyophonida	701.5622714	9	0.003131902	0.002294077	0.000837825
Order	Katablephariales	1102.815675	10	0.002087915	0.001545814	0.000582014
Order	Oxyrrhinales	669.2932165	3	0.001641451	0.001035641	0.000272409
Order	Pelagomonadales	583.3005	4	0.002376638	0.001570873	0.000449793
Order	Perkinsorida	818.8800915	7	0.002376307	0.001692915	0.000573959
Order	Plasmodiophorida	881.1244439	42	0.004241932	0.003481975	0.001849047
Order	Chattonellales	680.221803	9	0.003230159	0.002366049	0.00086411
Order	Leptomyxida	975.1752841	18	0.002963951	0.002308602	0.001018537
Order	Euamoebida	1234.212625	38	0.002947293	0.002406728	0.001253886
Order	Arcellinida	975.1752841	20	0.003071994	0.002411233	0.001091815
Family	Bourletiellidae	103.746	245	0.05302622	0.046384288	0.031179507
Family	Brachystomellidae	56.52618	129	0.085974541	0.073848742	0.046432796
Family	Dicyrtomidae	160.5745	200	0.032996007	0.028710398	0.01893046
Family	Entomobryidae	104.8834	1678	0.070796312	0.064193252	0.048893552
Family	Hypogastruridae	105.9964	682	0.061558974	0.055033451	0.039959421
Family	Isotomidae	221.9295	1346	0.032464781	0.02934485	0.022119509
Family	Katiannidae	223.5957	205	0.023806406	0.020728167	0.013700581
Family	Neanuridae	56.52618	1417	0.128370557	0.116120628	0.087747722
Family	Neelidae	336.5815	33	0.010388294	0.008417615	0.004263706
Family	Odontellidae	147.613	131	0.033026883	0.028382695	0.017878218
Family	Oncopoduridae	217.741	52	0.018146531	0.015050655	0.008304769
Family	Onychiuridae	147.613	567	0.042952581	0.038268813	0.027460471
Family	Paronellidae	104.8834	511	0.059460025	0.052869925	0.037672727
Family	Poduridae	143.4266	1	0	0	0
Family	Sminthuridae	103.746	245	0.05302622	0.046384288	0.031179507
Family	Tomoceridae	223.5957	149	0.022379439	0.019309352	0.012343752
Family	Tullbergiidae	179.8199	215	0.029866761	0.026037893	0.01728986
Family	Campodeidae	278.8752	448	0.021890771	0.019413256	0.013705408
Family	Japygidae	143.0138	476	0.04311065	0.038278609	0.027141184
Family	Parajapygidae	143.0138	62	0.028858295	0.024123459	0.013705634
Family	Projapygoidea	230.8918	52	0.017112967	0.014193422	0.007831758
Family	Acerentomidae	119.7284	118	0.03984589	0.034127043	0.021228063
Family	Berberentomidae	119.7284	225	0.045236555	0.039484265	0.026332399
Family	Eosentomidae	341.7082	340	0.017058255	0.015038373	0.010396259
Family	Fujientomidae	372.5401	2	0.001860598	0.00108838	0.000255839
Family	Hesperentomidae	180.2148	24	0.01763481	0.014015101	0.006624997
Family	Sinentomidae	281.4891	3	0.003902859	0.00246243	0.000647704
Family	Blaberidae	98.79025	1198	0.071752109	0.064744203	0.048520053
Family	Blattidae	174.0662	594	0.036692243	0.032719817	0.02355042
Family	Corydiidae	131.4	215	0.040872436	0.035632658	0.023661042
Family	Cryptocercidae	154.5305	12	0.016080364	0.012112833	0.004801236
Family	Ectobiidae	98.79025	2381	0.078704891	0.071692789	0.055435264
Family	Nocticolidae	131.4	32	0.026375463	0.021334554	0.010738105
Family	Aderidae	99.1496	900	0.068607385	0.061627662	0.045484399
Family	Agyrtidae	146.2905	70	0.029041498	0.024400304	0.014128482
Family	Alexiidae	147.9903	50	0.02643432	0.021884397	0.011993707
Family	Amphizoidae	87.75261	5	0.018340627	0.012519426	0.003834327
Family	Anobiidae	123.0826	2084	0.062088747	0.056461083	0.043416118
Family	Anthicidae	82.07676	3000	0.097547315	0.089106267	0.069529767
Family	Anthribidae	189.8071	3900	0.04356387	0.03991337	0.031444829
Family	Artematopodidae	92.7507	45	0.041041873	0.033805612	0.018182062
Family	Aspidytidae	87.75261	2	0.007898878	0.004620548	0.001086124
Family	Attelabidae	183.3863	2500	0.042664289	0.038886758	0.030127956
Family	Belidae	196.1497	375	0.03021634	0.026696151	0.018598333
Family	Biphyllidae	80.52139	200	0.065800123	0.057253827	0.037750828
Family	Boridae	53.37528	4	0.025972592	0.017166949	0.004915464
Family	Bostrichidae	197.2801	570	0.032165618	0.028660985	0.020573375
